ID_FB,NUM_ETF,LIBELLE_ARTICLE,UNITE,DATE_RECEPTION,QUANTITE_RECEPTION,DATE_PREC,JOURS_CALENDAIRES,JOURS_TRAVAILLES,VITESSE_MOY_JOUR_M3,TYPE_VITESSE,VOL_REF,TYPE_CHANTIER,ANNEE,VOL_TOT_ANNUEL_M3,NB_CHANTIERS,debut,fin
FB250036215,NA,NA,NA,NA,NA,NA,NA,13.571428571428571,204.15905263157896,inter_chantier,2770.73,Plaine,NA,NA,NA,NA,NA
FB250036298,NA,NA,NA,NA,NA,NA,NA,19.285714285714285,23.56614814814815,inter_chantier,454.49,Plaine,NA,NA,NA,NA,NA
FB250036331,NA,NA,NA,NA,NA,NA,NA,25.714285714285715,23.696166666666667,inter_chantier,609.33,Plaine,NA,NA,NA,NA,NA
FB250036373,NA,NA,NA,NA,NA,NA,NA,30.714285714285715,20.509674418604654,inter_chantier,629.94,Plaine,NA,NA,NA,NA,NA
FB250041043,NA,NA,NA,NA,NA,NA,NA,10,113.4,inter_chantier,1134,Plaine,NA,NA,NA,NA,NA
FB250044482,NA,NA,NA,NA,NA,NA,NA,2.142857142857143,223.44933333333333,inter_chantier,478.82,Plaine,NA,NA,NA,NA,NA
FB250047584,NA,NA,NA,NA,NA,NA,NA,19.285714285714285,54.38325925925926,inter_chantier,1048.82,Plaine,NA,NA,NA,NA,NA
FB250047741,NA,NA,NA,NA,NA,NA,NA,42.857142857142854,61.6,inter_chantier,2640,Plaine,NA,NA,NA,NA,NA
FB250049618,NA,NA,NA,NA,NA,NA,NA,18.571428571428573,3.0566846153846154,inter_chantier,56.767,Plaine,NA,NA,NA,NA,NA
FB250050252,NA,NA,NA,NA,NA,NA,NA,40.714285714285715,14.919308771929824,inter_chantier,607.429,Plaine,NA,NA,NA,NA,NA
FB250050570,NA,NA,NA,NA,NA,NA,NA,38.57142857142857,40.080444444444446,inter_chantier,1545.96,Plaine,NA,NA,NA,NA,NA
FB250053861,NA,NA,NA,NA,NA,NA,NA,25.714285714285715,94.26666666666667,inter_chantier,2424,Plaine,NA,NA,NA,NA,NA
FB250053996,NA,NA,NA,NA,NA,NA,NA,5.714285714285714,339.2375,inter_chantier,1938.5,Plaine,NA,NA,NA,NA,NA
FB250056295,NA,NA,NA,NA,NA,NA,NA,35.714285714285715,41.44,inter_chantier,1480,Plaine,NA,NA,NA,NA,NA
FB250060336,NA,NA,NA,NA,NA,NA,NA,70,2.7211714285714286,inter_chantier,190.482,Plaine,NA,NA,NA,NA,NA
FB250061818,NA,NA,NA,NA,NA,NA,NA,7.857142857142857,149.91454545454548,inter_chantier,1177.9,Plaine,NA,NA,NA,NA,NA
FB250062866,NA,NA,NA,NA,NA,NA,NA,7.142857142857143,206.15434,inter_chantier,1472.531,Plaine,NA,NA,NA,NA,NA
FB250062890,NA,NA,NA,NA,NA,NA,NA,2.142857142857143,256.8216,inter_chantier,550.332,Montagne,NA,NA,NA,NA,NA
FB250067645,NA,NA,NA,NA,NA,NA,NA,15.714285714285714,151.73454545454547,inter_chantier,2384.4,Plaine,NA,NA,NA,NA,NA
FB250067686,NA,NA,NA,NA,NA,NA,NA,40,16.155,inter_chantier,646.2,Plaine,NA,NA,NA,NA,NA
FB250069126,NA,NA,NA,NA,NA,NA,NA,2.857142857142857,387.45,inter_chantier,1107,Plaine,NA,NA,NA,NA,NA
FB250069325,NA,NA,NA,NA,NA,NA,NA,5.714285714285714,37.43425,inter_chantier,213.91,Montagne,NA,NA,NA,NA,NA
FB250069692,NA,NA,NA,NA,NA,NA,NA,9.285714285714286,125.99999999999999,inter_chantier,1170,Plaine,NA,NA,NA,NA,NA
NA,4,NA,NA,NA,NA,NA,324,231.42857142857144,5.116049382716049,annuelle_etf,NA,NA,2025,1184,2,2025-01-22,2025-12-11
NA,11,NA,NA,NA,NA,NA,317,226.42857142857144,8.23734384858044,annuelle_etf,NA,NA,2023,1865.1699999999998,5,2023-02-08,2023-12-21
NA,11,NA,NA,NA,NA,NA,319,227.85714285714286,12.312583072100313,annuelle_etf,NA,NA,2024,2805.51,10,2024-01-26,2024-12-09
NA,11,NA,NA,NA,NA,NA,302,215.71428571428572,5.448271523178808,annuelle_etf,NA,NA,2025,1175.27,8,2025-02-12,2025-12-10
NA,18,NA,NA,NA,NA,NA,192,137.14285714285714,2.1029166666666668,annuelle_etf,NA,NA,2025,288.40000000000003,3,2025-05-07,2025-11-14
NA,20,NA,NA,NA,NA,NA,233,166.42857142857144,3.9115879828326174,annuelle_etf,NA,NA,2023,651,2,2023-04-12,2023-11-30
NA,22,NA,NA,NA,NA,NA,268,191.42857142857144,1.4156716417910447,annuelle_etf,NA,NA,2024,271,2,2024-02-21,2024-11-14
NA,22,NA,NA,NA,NA,NA,298,212.85714285714286,4.450402684563758,annuelle_etf,NA,NA,2025,947.3,2,2025-02-04,2025-11-28
NA,24,NA,NA,NA,NA,NA,339,242.14285714285714,42.315929203539824,annuelle_etf,NA,NA,2023,10246.5,11,2023-01-16,2023-12-20
NA,24,NA,NA,NA,NA,NA,344,245.71428571428572,15.258412790697674,annuelle_etf,NA,NA,2024,3749.21,9,2024-01-11,2024-12-19
NA,24,NA,NA,NA,NA,NA,343,245,24.770204081632652,annuelle_etf,NA,NA,2025,6068.7,10,2025-01-03,2025-12-11
NA,25,NA,NA,NA,NA,NA,297,212.14285714285714,6.852316498316498,annuelle_etf,NA,NA,2023,1453.67,4,2023-02-20,2023-12-13
NA,25,NA,NA,NA,NA,NA,294,210,4.061904761904762,annuelle_etf,NA,NA,2024,853,3,2024-02-20,2024-12-09
NA,26,NA,NA,NA,NA,NA,333,237.85714285714286,2.075350750750751,annuelle_etf,NA,NA,2023,493.63700000000006,3,2023-01-16,2023-12-14
NA,26,NA,NA,NA,NA,NA,237,169.28571428571428,1.4200843881856542,annuelle_etf,NA,NA,2024,240.4,2,2024-04-17,2024-12-09
NA,27,NA,NA,NA,NA,NA,296,211.42857142857144,10.913614864864863,annuelle_etf,NA,NA,2023,2307.45,3,2023-02-21,2023-12-13
NA,32,NA,NA,NA,NA,NA,321,229.28571428571428,1.7077383177570091,annuelle_etf,NA,NA,2023,391.55999999999995,3,2023-01-26,2023-12-12
NA,32,NA,NA,NA,NA,NA,315,225,4.3043555555555555,annuelle_etf,NA,NA,2024,968.48,5,2024-02-08,2024-12-18
NA,33,NA,NA,NA,NA,NA,330,235.71428571428572,6.723563636363636,annuelle_etf,NA,NA,2023,1584.84,7,2023-01-26,2023-12-21
NA,33,NA,NA,NA,NA,NA,303,216.42857142857144,9.813075907590758,annuelle_etf,NA,NA,2024,2123.83,14,2024-02-12,2024-12-10
NA,33,NA,NA,NA,NA,NA,332,237.14285714285714,11.7285843373494,annuelle_etf,NA,NA,2025,2781.3500000000004,14,2025-01-22,2025-12-19
NA,36,NA,NA,NA,NA,NA,283,202.14285714285714,13.553795759717314,annuelle_etf,NA,NA,2023,2739.803,4,2023-01-16,2023-10-25
NA,37,NA,NA,NA,NA,NA,288,205.71428571428572,7.243055555555555,annuelle_etf,NA,NA,2023,1490,4,2023-01-12,2023-10-26
NA,38,NA,NA,NA,NA,NA,242,172.85714285714286,34.6163305785124,annuelle_etf,NA,NA,2023,5983.68,6,2023-02-27,2023-10-26
NA,41,NA,NA,NA,NA,NA,297,212.14285714285714,6.824882154882155,annuelle_etf,NA,NA,2023,1447.85,6,2023-02-06,2023-11-29
NA,41,NA,NA,NA,NA,NA,319,227.85714285714286,3.4013416927899685,annuelle_etf,NA,NA,2024,775.02,4,2024-01-26,2024-12-09
NA,41,NA,NA,NA,NA,NA,295,210.71428571428572,8.634393220338984,annuelle_etf,NA,NA,2025,1819.39,8,2025-01-23,2025-11-13
NA,43,NA,NA,NA,NA,NA,259,185,4.145945945945946,annuelle_etf,NA,NA,2023,767,2,2023-02-09,2023-10-25
NA,44,NA,NA,NA,NA,NA,333,237.85714285714286,0.7382162162162162,annuelle_etf,NA,NA,2023,175.59,2,2023-01-16,2023-12-14
NA,44,NA,NA,NA,NA,NA,350,250,5.80572,annuelle_etf,NA,NA,2024,1451.43,4,2024-01-05,2024-12-19
NA,47,NA,NA,NA,NA,NA,313,223.57142857142858,7.720288817891373,annuelle_etf,NA,NA,2023,1726.036,3,2023-01-12,2023-11-20
NA,47,NA,NA,NA,NA,NA,267,190.71428571428572,7.3117962546816475,annuelle_etf,NA,NA,2025,1394.464,10,2025-02-05,2025-10-29
NA,48,NA,NA,NA,NA,NA,313,223.57142857142858,3.578726517571885,annuelle_etf,NA,NA,2023,800.101,4,2023-01-12,2023-11-20
NA,50,NA,NA,NA,NA,NA,302,215.71428571428572,4.097651655629139,annuelle_etf,NA,NA,2023,883.922,3,2023-01-12,2023-11-09
NA,51,NA,NA,NA,NA,NA,323,230.71428571428572,4.374674922600619,annuelle_etf,NA,NA,2023,1009.3,2,2023-02-02,2023-12-21
NA,51,NA,NA,NA,NA,NA,295,210.71428571428572,0.7315118644067796,annuelle_etf,NA,NA,2024,154.14,2,2024-02-23,2024-12-13
NA,52,NA,NA,NA,NA,NA,218,155.71428571428572,5.124770642201835,annuelle_etf,NA,NA,2024,798,3,2024-03-20,2024-10-23
NA,55,NA,NA,NA,NA,NA,328,234.28571428571428,5.980859756097561,annuelle_etf,NA,NA,2024,1401.23,5,2024-01-24,2024-12-16
NA,57,NA,NA,NA,NA,NA,321,229.28571428571428,7.180386292834891,annuelle_etf,NA,NA,2023,1646.36,6,2023-01-26,2023-12-12
NA,57,NA,NA,NA,NA,NA,302,215.71428571428572,14.227847682119204,annuelle_etf,NA,NA,2024,3069.15,7,2024-02-12,2024-12-09
NA,57,NA,NA,NA,NA,NA,266,190,7.470684210526315,annuelle_etf,NA,NA,2025,1419.4299999999998,5,2025-02-12,2025-11-04
NA,70,NA,NA,NA,NA,NA,309,220.71428571428572,7.495708737864078,annuelle_etf,NA,NA,2024,1654.41,3,2024-01-30,2024-12-03
NA,80,NA,NA,NA,NA,NA,342,244.28571428571428,1.8482456140350878,annuelle_etf,NA,NA,2025,451.5,2,2025-01-15,2025-12-22
NA,81,NA,NA,NA,NA,NA,212,151.42857142857144,4.926679245283018,annuelle_etf,NA,NA,2023,746.04,2,2023-04-18,2023-11-15
NA,83,NA,NA,NA,NA,NA,264,188.57142857142858,1.4016333333333333,annuelle_etf,NA,NA,2023,264.308,2,2023-02-24,2023-11-14
NA,97,NA,NA,NA,NA,NA,206,147.14285714285714,0.9568932038834953,annuelle_etf,NA,NA,2025,140.8,2,2025-03-31,2025-10-22
NA,98,NA,NA,NA,NA,NA,268,191.42857142857144,7.209007462686566,annuelle_etf,NA,NA,2025,1380.01,4,2025-03-03,2025-11-25
NA,105,NA,NA,NA,NA,NA,352,251.42857142857144,11.061193181818181,annuelle_etf,NA,NA,2025,2781.1,5,2025-01-13,2025-12-30
NA,107,NA,NA,NA,NA,NA,220,157.14285714285714,5.0819363636363635,annuelle_etf,NA,NA,2025,798.5899999999999,6,2025-02-12,2025-09-19
NA,116,NA,NA,NA,NA,NA,318,227.14285714285714,4.513626415094339,annuelle_etf,NA,NA,2025,1025.2379999999998,4,2025-01-28,2025-12-11
NA,118,NA,NA,NA,NA,NA,328,234.28571428571428,13.514404878048781,annuelle_etf,NA,NA,2024,3166.232,3,2024-01-05,2024-11-27
NA,129,NA,NA,NA,NA,NA,204,145.71428571428572,1.1355990196078432,annuelle_etf,NA,NA,2024,165.473,2,2024-03-11,2024-09-30
NA,132,NA,NA,NA,NA,NA,323,230.71428571428572,9.079758513931887,annuelle_etf,NA,NA,2025,2094.83,10,2025-01-23,2025-12-11
NA,142,NA,NA,NA,NA,NA,210,150,0.9333333333333333,annuelle_etf,NA,NA,2025,140,3,2025-02-11,2025-09-08
